dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb
4/24/11,110424_143245det,,5,2,453286,543569,41,Groundout,B,331,3.39,1.52,1.01,-0.23,SL,24,2,R,1,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,80.1154,-2.5123,6,det,0.085322254,-116.1054297,0.345537946,1.641223924,-0.270074296,1.01,-0.23,-3.293304962,55,6.023976591,12.1046109,-119.3821629,-4.781271546,2.291000023,25.72100063,-32.55599927,81.88,2.687535505,0.12198541,2.763,0.106,175,1
4/24/11,110424_143301det,,5,3,453286,543569,41,Groundout,S,332,3.17,1.5,-6.7,6.49,FF,12,0.898,R,1,1,R,gid_2011_04_24_chamlb_detmlb_1/,Foul,225.704,0.384431,6,det,0.076114535,-130.3648977,0.305522278,-6.147813265,6.405442484,-6.7,6.49,-3.376691966,55,5.480652711,10.90998173,-133.4014488,-2.444634258,-10.97699963,26.69799991,-20.74200009,91.27,0.232642665,2.632750009,0.293,2.656,1824,11
4/24/11,110424_143323det,,5,4,453286,543569,41,Groundout,B,333,3.46,1.53,-10.16,-1.32,CH,22,2,R,2,1,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,277.113,-2.25078,6,det,0.082990985,-119.5010327,0.334054661,-9.486256365,-1.346474055,-10.16,-1.32,-3.393969892,55,5.551080998,10.58475084,-122.4708816,-3.570540091,-14.16799961,23.95400043,-34.18999814,83.85,-0.031986981,0.329223617,0.026,0.323,1821,12
4/24/11,110424_143344det,,5,5,453286,543569,41,Groundout,X,334,3.17,1.5,2.75,-2.78,SL,17,2,R,2,2,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",45.2109,-0.444311,6,det,0.084228728,-117.7016757,0.339710559,3.344386637,-2.798068051,2.75,-2.78,-3.264026633,55,5.775747869,6.081171448,-120.7566748,0.254006064,4.830000057,24.2830009,-36.22000073,82.44,0.090195973,1.969467331,0.156,1.964,676,22
4/24/11,110424_143420det,,1,1,453286,334393,42,Single,X,338,3.07,1.57,-7.89,6.36,FF,17,0.924,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, no out",230.95,-0.445333,6,det,0.075775206,-130.9065793,0.304684983,-7.335101831,6.274021095,-7.89,6.36,-3.236752399,55,5.686322106,11.05801079,-134.0820738,-4.532001069,-13.16900002,28.04899974,-20.91500043,91.78,0.234440832,1.966167696,0.293,1.986,1982,0
4/24/11,110424_143508det,,2,1,453286,123744,43,Groundout,B,342,2.98,1.31,-6.09,9.15,FF,0,0.908,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,213.508,1.32695,6,det,0.075357889,-131.6562134,0.302702146,-5.559289696,9.052538222,-6.09,9.15,-3.459364001,55,5.545364129,7.17958295,-134.7757712,-2.321828853,-10.11199986,27.70499988,-15.71299981,92.04,-1.349716552,3.226078888,-1.294,3.253,2170,0
4/24/11,110424_143555det,,2,2,453286,123744,43,Groundout,X,343,3.29,1.51,-6.92,-0.9,CH,20,2,L,0,1,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",276.973,-0.910112,6,det,0.08621163,-114.969265,0.348121716,-6.216981502,-0.935818723,-6.92,-0.9,-3.313150783,55,5.599654096,6.860757108,-118.0290298,-0.408199952,-8.54999958,23.76399989,-33.46599911,80.61,-1.013604218,1.599747889,-0.958,1.59,1185,10
4/24/11,110424_143646det,,2,1,453286,435041,44,Flyout,B,348,3.4,1.34,1.23,0.19,SL,24,2,R,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,101.155,-0.75534,6,det,0.082793596,-119.5295794,0.337184954,1.82205514,0.148711382,1.23,0.19,-3.165926156,55,5.811327727,9.535114493,-123.2686105,-1.785083874,2.671000018,30.26099963,-31.96099995,84.31,1.510798346,1.596484475,1.582,1.592,217,0
4/24/11,110424_143712det,,2,2,453286,435041,44,Flyout,X,349,3.37,1.61,1.21,0.55,SL,18,0.903,R,0,1,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",116.267,-0.522727,6,det,0.083161528,-119.1618208,0.3361756,1.803703975,0.501781909,1.21,0.55,-3.286774997,55,5.805933881,7.690867262,-122.4056353,-0.96213993,2.659999981,26.12000079,-31.4390006,83.63,0.535674646,2.031525477,0.603,2.03,237,10
4/24/11,110424_145102det,,1,1,453286,276055,51,Flyout,X,403,3.65,1.7,-6.7,7.9,FF,11,0.906,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",220.117,-0.00410256,7,det,0.076211675,-130.1479765,0.306552519,-6.148184041,7.810404711,-6.7,7.9,-3.273331082,55,5.66836042,8.899525764,-133.3317508,-3.330005206,-10.90399967,27.96199985,-18.32699918,91.14,-0.495490525,2.648788306,-0.438,2.671,2015,0
4/24/11,110424_145135det,,3,1,453286,493351,52,Groundout,S,407,3.68,1.54,-6.95,7.6,FF,16,2,R,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Called Strike,222.273,-0.806542,7,det,0.077362824,-128.3441084,0.309468479,-6.388674706,7.507468367,-6.95,7.6,-3.238176462,55,5.624145546,8.316547421,-131.0853163,-5.098401154,-11.11800037,23.70499988,-19.11399983,89.62,-0.707364374,1.729715308,-0.651,1.747,1998,0
4/24/11,110424_145149det,,3,2,453286,493351,52,Groundout,B,408,3.73,1.62,-5.3,6.65,FF,20,0.873,R,1,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,218.378,-1.2673,7,det,0.075605408,-131.2713459,0.303126047,-4.771608882,6.565028404,-5.3,6.65,-3.234100503,55,5.483618044,7.333547598,-134.2432726,-5.790215057,-8.655000076,26.30299945,-20.27099942,91.75,-0.931828468,1.319293946,-0.876,1.338,1680,1
4/24/11,110424_145202det,,3,3,453286,493351,52,Groundout,X,409,3.37,1.62,2.68,-0.99,SL,18,2,R,1,1,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",70.7733,-0.862857,7,det,0.085062457,-116.6593548,0.341316247,3.283112216,-1.020511414,2.68,-0.99,-3.208375016,55,6.005724373,6.949493858,-119.3531108,-1.212497732,4.696999922,21.19199939,-33.63899945,81.52,0.562255355,1.747189958,0.63,1.74,496,11
4/24/11,110424_145239det,,4,1,453286,150229,53,Single,S,413,3.65,1.73,-7.2,7.14,FF,18,2,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Called Strike,225.036,-0.966667,7,det,0.074859744,-132.4462866,0.301753599,-6.65650204,7.055323329,-7.2,7.14,-3.293335677,55,5.571195328,11.81432119,-135.8425884,-5.276965251,-12.18400036,30.37299915,-19.26500081,93.04,0.55074104,1.741247756,0.612,1.762,1998,0
4/24/11,110424_145256det,,4,2,453286,150229,53,Single,B,414,3.59,1.79,-8.23,-0.04,CH,15,2,L,1,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,269.912,-1.04444,7,det,0.084308266,-117.5996628,0.339890138,-7.547730514,-0.079711234,-8.23,-0.04,-3.257076832,55,5.840954497,5.778236581,-120.6249175,-1.248816481,-10.88900028,24.02300067,-32.29399823,82.34,-1.746852279,1.755542853,-1.695,1.75,1436,1
4/24/11,110424_145311det,,4,3,453286,150229,53,Single,B,415,3.56,1.73,-8.11,-0.68,CH,10,2,L,1,1,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,274.436,0.100546,7,det,0.085656225,-115.7314919,0.345607542,-7.402457891,-0.718816524,-8.11,-0.68,-3.338577618,55,5.713901632,3.992704819,-118.7612655,1.578918181,-10.32899986,23.68199916,-33.18199872,81.03,-2.60596047,2.741212349,-2.557,2.737,1393,11
4/24/11,110424_145328det,,4,4,453286,150229,53,Single,X,416,3.54,1.66,-4.97,7.9,FF,11,2,L,1,2,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, no out",212.018,-0.0765957,7,det,0.073597945,-134.8097219,0.295571378,-4.46754049,7.811774364,-4.97,7.9,-3.264943133,55,5.641783464,9.116011121,-137.9883368,-4.243611237,-8.523000107,28.90399928,-17.27600049,94.33,-0.268892647,2.500198396,-0.21,2.528,1887,21
4/24/11,110424_145411det,,2,1,453286,433597,54,Field Error,B,420,3.65,1.62,-11.22,-1.34,CH,20,0.9,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,276.541,-0.972414,7,det,0.085013325,-116.5782369,0.343468195,-10.49983757,-1.369637589,-11.22,-1.34,-3.35415064,55,5.602366113,6.918245658,-119.7155601,-0.366010912,-14.83399998,24.7110004,-34.11400174,81.76,-1.741014697,1.655465062,-1.691,1.648,1944,0
4/24/11,110424_145431det,,2,2,453286,433597,54,Field Error,X,421,3.33,1.62,-6.85,7.73,FF,16,0.912,L,0,1,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, no out",221.379,-0.243275,7,det,0.073539464,-134.72782,0.297584511,-6.325062221,7.639064588,-6.85,7.73,-3.40998458,55,5.448798112,9.699762931,-138.4715693,-4.248313443,-11.90399967,34.09300037,-17.80199956,94.69,-0.446222949,2.240788863,-0.389,2.267,2054,10
4/24/11,110424_145523det,,5,1,453286,452121,55,Strikeout,B,427,3.26,1.47,2.7,-0.32,SL,14,2,R,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,84.4235,-0.0759777,7,det,0.085186955,-116.4827312,0.34191196,3.298089703,-0.354219485,2.7,-0.32,-3.170853441,55,5.805501291,8.542008899,-119.1907995,0.201250752,4.702000036,21.27400012,-32.68400143,81.47,1.35466576,2.302203758,1.425,2.297,472,0
4/24/11,110424_145541det,,5,2,453286,452121,55,Strikeout,S,428,3.25,1.47,2.54,-2.47,SL,18,2,R,0,1,R,gid_2011_04_24_chamlb_detmlb_1/,Called Strike,46.3751,-0.519101,7,det,0.085417735,-116.0454117,0.344793534,3.151339539,-2.491541415,2.54,-2.47,-3.322474402,55,5.575008526,6.749750548,-119.1110305,0.65682139,4.418000116,24.03000064,-35.6720004,81.34,0.358763582,1.905543135,0.426,1.898,601,10
4/24/11,110424_145604det,,5,3,453286,452121,55,Strikeout,S,429,3.3,1.47,2.17,-0.94,SL,19,2,R,1,1,R,gid_2011_04_24_chamlb_detmlb_1/,Swinging Strike,67.6292,-0.73224,7,det,0.084110563,-118.1932666,0.334287287,2.748330142,-0.974218629,2.17,-0.94,-3.178802782,55,5.825874142,8.593115469,-120.2807892,-1.190905983,4.099000111,16.59399982,-33.63199948,82.22,1.208586608,1.718389222,1.278,1.715,423,11
4/24/11,110424_145631det,,5,4,453286,452121,55,Strikeout,B,430,3.23,1.44,2.2,-1.78,SL,24,2,R,2,1,R,gid_2011_04_24_chamlb_detmlb_1/,Ball In Dirt,51.8404,-2.92179,7,det,0.084435108,-117.3722907,0.341199756,2.807286104,-1.809124797,2.2,-1.78,-3.255786937,55,5.714869603,8.336569082,-120.5438287,-4.673532091,4.018999949,25.15200038,-34.76900052,82.45,1.078618599,-0.265136211,1.148,-0.28,485,12
4/24/11,110424_145705det,,5,5,453286,452121,55,Strikeout,S,431,3.3,1.47,-4.8,7.7,FF,9,2,R,2,2,R,gid_2011_04_24_chamlb_detmlb_1/,Swinging Strike,211.789,0.523497,7,det,0.072698745,-136.3049198,0.293958352,-4.301219391,7.606978559,-4.8,7.7,-3.334826196,55,5.37096295,12.71951993,-140.0353212,-2.780145195,-8.29599987,34.36200137,-17.50699948,95.89,1.112943123,2.833660551,1.176,2.864,1829,22
4/24/11,110424_150644det,,2,1,453286,543569,59,Flyout,B,458,3.38,1.5,-7.81,7.6,FF,24,0.928,R,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Ball,225.6,-0.902128,8,det,0.074107099,-133.8256748,0.298307591,-7.278459137,7.516055003,-7.81,7.6,-3.311970663,55,5.584963319,14.23695926,-137.1545889,-6.11542949,-13.63200031,30.0690002,-18.1020007,94.11,1.370880403,1.569501767,1.434,1.592,2176,0
4/24/11,110424_150656det,,2,2,453286,543569,59,Flyout,X,459,3.17,1.5,-8.36,7.44,FF,11,0.918,R,0,1,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",228.141,0.233533,8,det,0.074437184,-133.1829197,0.300235927,-7.814736779,7.355555552,-8.36,7.44,-3.357645855,55,5.611577468,10.29793263,-136.6438074,-3.729309487,-14.44899975,31.12800021,-18.57899998,93.47,-0.343754341,2.504913509,-0.286,2.53,2214,10
4/24/11,110424_150730det,,2,1,453286,334393,60,Single,S,463,2.93,1.22,-10.12,0.28,CH,5,2,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Called Strike,268.112,0.921637,8,det,0.085956045,-115.307058,0.347156035,-9.388780436,0.23428634,-10.12,0.28,-3.234946967,55,5.705485582,7.464734162,-118.3879961,1.607173623,-12.9839996,23.99999995,-31.85499905,80.89,-1.153275943,2.868141895,-1.1,2.863,1724,0
4/24/11,110424_150741det,,2,2,453286,334393,60,Single,X,464,3.07,1.57,-6.38,7.96,FF,18,2,L,1,0,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, no out",218.547,-0.761333,8,det,0.07379741,-134.4182255,0.296693262,-5.859949987,7.866963344,-6.38,7.96,-3.277653805,55,5.579609149,11.62953902,-137.6689846,-5.954801808,-11.09499966,29.48299976,-17.28399991,94.29,0.536270626,1.725123727,0.597,1.749,2050,1
4/24/11,110424_150819det,,2,1,453286,123744,61,Grounded Into DP,S,468,3.42,1.42,-5.96,8.08,FF,11,0.903,L,0,0,R,gid_2011_04_24_chamlb_detmlb_1/,Called Strike,216.279,-0.08,8,det,0.075454544,-131.468252,0.303329287,-5.42832647,7.983223118,-5.96,8.08,-3.351381923,55,5.517677641,9.447584092,-134.641306,-4.006455752,-9.832999573,28.14599986,-17.71799992,92.07,-0.271684086,2.317182423,-0.213,2.34,1975,0
4/24/11,110424_150841det,,2,2,453286,123744,61,Grounded Into DP,X,469,3.29,1.51,-6.29,9.52,FF,12,0.915,L,1,0,R,gid_2011_04_24_chamlb_detmlb_1/,"In play, out(s)",213.326,0.374157,8,det,0.075540037,-131.1192537,0.306196583,-5.743514068,9.411262244,-6.29,9.52,-3.36121456,55,5.566133221,9.782225363,-134.8842049,-3.582672105,-10.21000038,33.38300128,-15.44899987,92.24,-0.158842453,2.709130958,-0.099,2.733,2201,1
4/29/11,110429_191816cle,,5,1,453286,429713,7,Strikeout,S,46,3.35,1.53,-7.25,7.72,FF,10,2,L,0,0,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,223,0.374725,1,det,0.075673434,-131.068539,0.304451694,-6.952924678,9.142467715,-7.25,7.72,-3.315056045,55,5.873768326,7.645337657,-134.2902525,-4.327622277,-12.50199974,28.49700023,-15.73999997,91.76,-1.212707552,2.695158244,-1.27,2.781,2068,0
4/29/11,110429_191831cle,,5,2,453286,429713,7,Strikeout,B,47,3.41,1.65,-5.67,7.67,FF,0,0.89,L,1,0,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,216.286,1.60455,1,det,0.074020412,-133.9937436,0.297822891,-5.402801656,9.02808536,-5.67,7.67,-3.282358345,55,5.836694033,5.501195351,-137.2928015,-1.764682294,-10.15200031,29.83300067,-15.21500035,93.69,-1.882293101,3.847103411,-1.946,3.942,1904,1
4/29/11,110429_191847cle,,5,3,453286,429713,7,Strikeout,B,48,3.35,1.6,-8.72,-1.11,CH,20,2,L,1,1,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,276.913,-0.844571,1,det,0.086051833,-115.2630619,0.346170471,-8.337569769,0.860647359,-8.72,-1.11,-3.549174642,55,5.937666112,6.366933663,-118.0895993,-1.591987756,-11.5959996,21.98600055,-30.98200055,80.64,-1.833288756,1.690747223,-1.87,1.736,1503,11
4/29/11,110429_191902cle,,5,4,453286,429713,7,Strikeout,S,49,3.31,1.6,-6.94,8.01,FF,18,0.865,L,1,2,R,gid_2011_04_29_detmlb_clemlb_1/,Foul,220.733,-0.430409,1,det,0.075393248,-131.5277441,0.30367106,-6.650072717,9.417663148,-6.94,8.01,-3.440952365,55,5.70178997,11.47648113,-134.8444195,-5.728650306,-12.01899994,29.44899989,-15.15799924,92.35,0.295179076,2.003556712,0.247,2.087,2071,21
4/29/11,110429_191927cle,,5,5,453286,429713,7,Strikeout,S,50,3.31,1.6,-5.54,7.43,FF,7,0.849,L,2,2,R,gid_2011_04_29_detmlb_clemlb_1/,Foul Tip,216.503,0.617544,1,det,0.074552736,-133.0234855,0.300128799,-5.270602605,8.815504529,-5.54,7.43,-3.460670229,55,5.63593894,10.89808134,-136.3392009,-3.399720168,-9.751999741,29.7710004,-15.86800023,93.28,0.198226994,2.893470873,0.149,2.983,1836,22
4/29/11,110429_192003cle,,7,1,453286,452678,8,Walk,S,54,3.53,1.59,-4.79,8.46,FF,11,2,L,0,0,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,209.386,0.308247,1,det,0.075056435,-132.0311638,0.303393017,-4.528728123,9.856058947,-4.79,8.46,-3.325154414,55,5.830135763,8.122640898,-135.6209359,-4.383258157,-8.199999695,32.02700092,-14.33300038,92.68,-0.658134855,2.771912773,-0.711,2.859,1895,0
4/29/11,110429_192015cle,,7,2,453286,452678,8,Walk,B,55,3.53,1.64,-6.05,9.51,FF,24,0.844,L,1,0,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,212.331,-1.49101,1,det,0.074520537,-132.9383949,0.301749278,-5.773464796,10.87660062,-6.05,9.51,-3.280761221,55,5.739363945,14.88235326,-136.6795774,-8.710101741,-10.56799973,33.62300159,-12.2699997,93.93,1.964523025,1.095442956,1.924,1.176,2203,1
4/29/11,110429_192029cle,,7,3,453286,452678,8,Walk,B,56,3.52,1.61,-11.14,0.46,CH,22,2,L,1,1,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,267.385,-1.60314,1,det,0.084701459,-117.0514441,0.341511727,-10.73394903,2.354064642,-11.14,0.46,-3.474014203,55,5.801308532,11.08241919,-120.0695239,-3.542064705,-15.33899963,23.85500003,-28.81500073,82.25,0.032856377,0.9875849,0.002,1.034,1930,11
4/29/11,110429_192044cle,,7,4,453286,452678,8,Walk,S,57,3.44,1.64,-9.34,-0.64,CH,6,2,L,1,2,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,273.58,0.466667,1,det,0.083946645,-118.1125662,0.33833449,-8.960271767,1.241772691,-9.34,-0.64,-3.244847403,55,5.887060839,8.469730597,-121.1320697,0.603817718,-13.04600037,24.08000041,-30.37100049,82.79,-0.719930543,2.901547844,-0.757,2.96,1635,21
4/29/11,110429_192059cle,,7,5,453286,452678,8,Walk,B,58,3.42,1.6,-6.7,6.41,FF,9,2,L,2,2,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,226.056,0.615385,1,det,0.074890353,-132.3830988,0.301988653,-6.417907989,7.824168354,-6.7,6.41,-3.449978826,55,5.487433803,15.11963792,-135.8049516,-2.358950444,-11.72899998,30.59000064,-17.87999936,93.18,1.802836666,2.980034044,1.762,3.07,1821,22
4/29/11,110429_192116cle,,7,6,453286,452678,8,Walk,S,59,3.43,1.69,-5.17,7.43,FF,13,0.77,L,2,3,R,gid_2011_04_29_detmlb_clemlb_1/,Foul,214.661,0.0954023,1,det,0.074734478,-132.6861077,0.301030239,-4.908660971,8.821779247,-5.17,7.43,-3.467074776,55,5.600741918,12.14518206,-136.0350807,-4.088211347,-9.027999763,29.99799968,-15.95400067,93.16,0.776137264,2.555231815,0.731,2.643,1787,32
4/29/11,110429_192140cle,,7,7,453286,452678,8,Walk,B,60,3.44,1.59,-1.99,7.66,FC,0,0.876,L,2,3,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,194.411,1.66595,1,det,0.07457777,-133.0234304,0.299688893,-1.76213961,9.038644077,-1.99,7.66,-3.383211563,55,5.661327604,6.361504926,-136.2052975,-0.973263513,-3.270000105,28.55500079,-15.40600034,92.97,-1.044238718,3.959273001,-1.098,4.056,1576,32
4/29/11,110429_192221cle,,6,1,453286,425783,9,Walk,S,64,3.64,1.6,-3.11,8.34,FC,11,0.951,L,0,0,R,gid_2011_04_29_detmlb_clemlb_1/,Foul,200.331,0.0715686,1,det,0.075775751,-130.8076823,0.305920988,-2.86490523,9.763250883,-3.11,8.34,-3.399844867,55,5.666477771,8.273797779,-134.2746057,-4.201828849,-5.102000122,30.63399936,-14.79200002,91.77,-0.380423522,2.606519561,-0.428,2.693,1724,0
4/29/11,110429_192248cle,,6,2,453286,425783,9,Walk,B,65,3.17,1.34,-6.95,8.01,FF,10,2,L,1,0,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,220.755,0.312568,1,det,0.074983167,-132.2145232,0.302421233,-6.660198304,9.409444016,-6.95,8.01,-3.422426941,55,5.650515965,7.233255127,-135.6461579,-4.598584988,-12.13699997,30.63999988,-15.03199979,92.67,-1.467055944,2.453974994,-1.526,2.541,2078,1
4/29/11,110429_192325cle,,6,3,453286,425783,9,Walk,B,67,3.18,1.46,-5.49,7.41,FF,5,0.82,L,1,1,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,216.393,0.801163,1,det,0.075079518,-132.1052285,0.302063789,-5.226007494,8.806912134,-5.49,7.41,-3.542826765,55,5.535669381,7.722038254,-135.3528034,-2.982186209,-9.546000366,28.9529996,-16.09199925,92.46,-1.163115938,2.919790729,-1.219,3.009,1816,11
4/29/11,110429_192402cle,,6,4,453286,425783,9,Walk,B,68,3.13,1.34,-5.78,7.52,FF,15,0.893,L,1,2,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,217.346,-0.437989,1,det,0.07332229,-135.2863574,0.29481685,-5.515403621,8.854058201,-5.78,7.52,-3.43180298,55,5.535228514,5.845120959,-138.5667655,-6.273336321,-10.5760001,29.94500018,-15.20100041,94.66,-1.932891826,1.755782488,-1.998,1.843,1915,21
4/29/11,110429_192425cle,,6,5,453286,425783,9,Walk,S,69,3.64,1.6,-4.58,8.47,FF,12,2,L,1,3,R,gid_2011_04_29_detmlb_clemlb_1/,Foul,208.275,0.0313726,1,det,0.073499076,-134.9312653,0.295877637,-4.332356518,9.795075484,-4.58,8.47,-3.418491368,55,5.602520558,10.74141238,-138.2921413,-4.754808578,-8.248000031,30.60899974,-13.53100034,94.63,0.260337136,2.560197791,0.209,2.652,1934,31
4/29/11,110429_192458cle,,6,6,453286,425783,9,Walk,B,70,3.1,1.37,-10.9,0.19,CH,24,2,L,2,3,R,gid_2011_04_29_detmlb_clemlb_1/,Ball In Dirt,268.713,-2.11561,1,det,0.082637266,-120.0525597,0.332035477,-10.51034121,1.992393858,-10.9,0.19,-3.308375254,55,5.678209015,12.6268347,-122.9160164,-5.041951066,-15.88900078,23.19100047,-29.16700002,84.32,0.794849414,0.35571554,0.763,0.405,1948,32
4/29/11,110429_192549cle,,2,1,453286,467793,10,Grounded Into DP,S,75,3.41,1.55,-5.36,7.39,FF,5,0.88,L,0,0,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,215.761,0.606452,1,det,0.073733377,-134.4265803,0.297728449,-5.095687294,8.748987855,-5.36,7.39,-3.360345564,55,5.472651975,8.263623425,-138.0026285,-2.974669257,-9.581000214,32.47399951,-15.72900029,94.28,-0.786903179,2.951275767,-0.844,3.044,1816,0
4/29/11,110429_192609cle,,2,2,453286,467793,10,Grounded Into DP,X,76,3.19,1.46,-9.65,0.27,CH,15,0.91,L,1,0,R,gid_2011_04_29_detmlb_clemlb_1/,"In play, out(s)",268.11,-0.120231,1,det,0.083891311,-118.196712,0.33801507,-9.267614118,2.128555784,-9.65,0.27,-3.359025665,55,5.734111056,8.585009885,-121.19964,-0.969642037,-13.51899994,23.96299983,-29.0739996,82.85,-0.832433007,2.16416083,-0.87,2.221,1689,1
4/29/11,110429_194012cle,,4,1,453286,455167,17,Single,S,125,3.49,1.58,-8.86,7.43,FF,18,0.901,R,0,0,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,229.829,-0.175916,2,det,0.075568813,-131.1264392,0.305584877,-8.541102117,8.863269787,-8.86,7.43,-3.711454966,55,5.797793921,13.36026884,-134.7201656,-4.974128483,-15.24400032,31.84599925,-16.36000081,92.37,0.544388749,2.284294799,0.499,2.367,2234,0
4/29/11,110429_194029cle,,4,2,453286,455167,17,Single,S,126,3.46,1.68,1.97,-0.91,SL,24,2,R,1,0,R,gid_2011_04_29_detmlb_clemlb_1/,Swinging Strike,66.3995,-0.914607,2,det,0.085335826,-116.1451564,0.344650338,2.20439082,1.039121905,1.97,-0.91,-3.598350956,55,6.035767231,9.940752664,-119.2483431,-1.912328043,3.09300005,24.34899951,-30.72099896,81.6,1.43928476,1.709541569,1.433,1.756,367,1
4/29/11,110429_194051cle,,4,3,453286,455167,17,Single,B,127,3.37,1.55,0.99,-1.17,SL,24,2,R,2,0,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,41.4727,-1.91648,2,det,0.086216318,-114.9826457,0.347818456,1.242682714,0.820227284,0.99,-1.17,-3.560388753,55,6.096969895,10.3351413,-117.9838498,-3.967630178,1.712000008,23.30600024,-31.04900189,80.8,1.559657683,0.679847157,1.555,0.716,253,2
4/29/11,110429_194113cle,,4,4,453286,455167,17,Single,X,128,3.46,1.68,-9.15,9.57,FF,13,2,R,2,1,R,gid_2011_04_29_detmlb_clemlb_1/,"In play, no out",223.574,-0.011236,2,det,0.073811075,-134.19505,0.299134135,-8.840387879,10.9138467,-9.15,9.57,-3.712080899,55,5.791786482,13.6571955,-138.035001,-5.68674411,-16.46600044,34.84500171,-11.85100003,94.65,0.498787396,2.47118297,0.449,2.56,2606,12
4/29/11,110429_194155cle,,4,1,453286,111851,18,Strikeout,S,132,3.58,1.61,3.7,-0.96,SL,12,2,R,0,0,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,76.2192,0.013198,2,det,0.088702675,-111.7223444,0.358498241,3.934284418,1.146664546,3.7,-0.96,-3.645730727,55,6.06643978,6.051718069,-114.7503909,0.410192446,5.101999874,22.85899974,-30.69199963,78.35,-0.0596707,2.568782619,-0.065,2.608,626,0
4/29/11,110429_194220cle,,4,2,453286,111851,18,Strikeout,B,133,3.55,1.67,0.91,-0.14,SL,23,2,R,1,0,R,gid_2011_04_29_detmlb_clemlb_1/,Ball,84.9261,-1.40426,2,det,0.086457783,-114.578774,0.35016565,1.167549389,1.867930775,0.91,-0.14,-3.66038207,55,6.01055748,8.771342642,-117.8176365,-2.829387713,1.587000008,25.09000064,-29.6400015,80.58,0.72555708,1.2506686,0.718,1.29,153,1
4/29/11,110429_194240cle,,4,3,453286,111851,18,Strikeout,S,134,3.44,1.64,-9.6,7.82,FF,5,0.907,R,1,1,R,gid_2011_04_29_detmlb_clemlb_1/,Foul,230.67,0.533333,2,det,0.075250771,-131.6740048,0.304382308,-9.275606043,9.234470408,-9.6,7.82,-3.802010682,55,5.549571195,10.5743609,-135.3026369,-3.040174683,-16.68599976,32.29200031,-15.56699963,92.56,-0.844166476,2.930745741,-0.899,3.02,2400,11
4/29/11,110429_194310cle,,4,4,453286,111851,18,Strikeout,S,135,3.46,1.64,2.01,0.01,SL,18,2,R,2,1,R,gid_2011_04_29_detmlb_clemlb_1/,Called Strike,91.6783,-0.58022,2,det,0.085109833,-116.4804719,0.343307121,2.241692967,1.929836694,2.01,0.01,-3.511836797,55,5.953552901,7.474818612,-119.5118417,-1.536718606,3.169999952,23.84599925,-29.44999905,81.65,0.35528112,1.971976237,0.341,2.022,345,12
